Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
2006-12-18,43.509,43.596,44.048,43.4,"138,33M","-0,20%"
2006-12-19,43.59,43.038,43.59,42.891,"119,39M","0,19%"
2006-12-20,43.502,43.592,43.946,43.379,"111,49M","-0,20%"
2006-12-21,43.385,43.505,43.689,43.1,"80,74M","-0,27%"
2006-12-22,43.356,43.385,43.602,43.125,"65,73M","-0,07%"
2006-12-26,43.603,43.356,43.611,43.356,"47,33M","0,57%"
2006-12-27,44.526,43.602,44.526,43.602,"101,32M","2,12%"
2006-12-28,44.474,44.526,44.675,44.373,"113,11M","-0,12%"
2007-01-02,45.383,44.476,45.388,44.476,"75,56M","2,04%"
2007-01-03,44.445,45.379,45.379,44.284,"122,37M","-2,07%"
2007-01-04,44.02,44.442,44.442,43.623,"86,58M","-0,96%"
2007-01-05,42.245,44.019,44.081,42.16,"164,06M","-4,03%"
2007-01-08,42.83,42.249,42.926,42.144,"114,01M","1,38%"
2007-01-09,42.007,42.831,43.001,41.438,"112,99M","-1,92%"
2007-01-10,42.336,42.001,42.336,41.266,"110,76M","0,78%"
2007-01-11,42.67,42.336,43.128,41.94,"84,17M","0,79%"
2007-01-12,43.095,42.669,43.188,42.526,"96,84M","1,00%"
2007-01-15,42.919,43.095,43.473,42.875,"45,03M","-0,41%"
2007-01-16,42.624,42.916,42.916,42.415,"93,09M","-0,69%"
2007-01-17,42.735,42.626,42.93,42.252,"73,00M","0,26%"
2007-01-18,42.478,42.741,43.402,42.407,"97,20M","-0,60%"
2007-01-19,43.428,42.477,43.428,42.477,"651,00M","2,24%"
2007-01-22,43.553,43.431,43.879,43.183,"70,80M","0,29%"
2007-01-23,44.177,43.549,44.243,43.432,"109,92M","1,43%"
2007-01-24,44.687,44.177,44.808,44.041,"114,65M","1,15%"
2007-01-26,44.412,44.687,44.687,43.87,"102,46M","-0,62%"
2007-01-29,43.573,44.414,44.435,43.555,"95,14M","-1,89%"
2007-01-30,44.044,43.573,44.065,43.508,"110,70M","1,08%"
2007-01-31,44.642,44.046,44.643,43.824,"131,51M","1,36%"
2007-02-01,44.815,44.642,45.212,44.642,"120,50M","0,39%"
2007-02-02,44.998,44.815,45.204,44.597,"106,51M","0,41%"
2007-02-05,45.286,44.999,45.286,44.851,"79,48M","0,64%"
2007-02-06,45.352,45.287,45.486,45.038,"109,40M","0,15%"
2007-02-07,44.588,45.352,45.425,44.488,"114,29M","-1,68%"
2007-02-08,44.892,44.585,44.892,44.07,"124,66M","0,68%"
2007-02-09,44.284,44.894,45.05,44.18,"133,30M","-1,35%"
2007-02-12,43.935,44.286,44.464,43.85,"94,84M","-0,79%"
2007-02-13,45.197,43.932,45.197,43.932,"116,71M","2,87%"
2007-02-14,45.996,45.198,46.106,45.198,"232,27M","1,77%"
2007-02-15,45.955,45.996,46.178,45.734,"140,01M","-0,09%"
2007-02-16,45.849,45.955,45.966,45.614,"107,39M","-0,23%"
2007-02-20,45.849,45.955,45.966,45.614,"107,39M","0,00%"
2007-02-21,46.09,45.849,46.095,45.558,"73,07M","0,53%"
2007-02-22,46.452,46.097,46.752,46.097,"121,58M","0,79%"
2007-02-23,46.016,46.452,46.517,45.813,"76,53M","-0,94%"
2007-02-26,46.207,46.021,46.45,45.885,"94,90M","0,42%"
2007-02-27,43.145,46.19,46.19,42.571,"189,35M","-6,63%"
2007-02-28,43.892,43.15,43.923,43.122,"176,10M","1,73%"
2007-03-01,43.517,43.886,43.886,42.037,"131,23M","-0,85%"
2007-03-02,42.37,43.518,43.518,42.297,"199,57M","-2,64%"
2007-03-05,41.179,42.37,42.37,41.117,"123,68M","-2,81%"
2007-03-06,43.218,41.192,43.218,41.192,"119,20M","4,95%"
2007-03-07,42.667,43.224,43.396,42.66,"128,35M","-1,27%"
2007-03-08,43.466,42.672,43.726,42.672,"85,35M","1,87%"
2007-03-09,44.133,43.466,44.173,43.466,"129,01M","1,53%"
2007-03-12,44.249,44.133,44.406,43.845,"116,19M","0,26%"
2007-03-13,42.749,44.249,44.249,42.724,"159,22M","-3,39%"
2007-03-14,43.288,42.749,43.29,42.051,"160,33M","1,26%"
2007-03-15,43.278,43.289,43.573,42.951,"136,95M","-0,02%"
2007-03-16,42.73,43.278,43.568,42.598,"112,35M","-1,27%"
2007-03-19,43.713,42.734,43.714,42.734,"142,70M","2,30%"
2007-03-20,44.351,43.713,44.353,43.679,"165,68M","1,46%"
2007-03-21,45.631,44.35,45.631,44.35,"201,40M","2,89%"
2007-03-22,45.424,45.631,45.95,45.272,"139,70M","-0,45%"
2007-03-23,45.533,45.425,45.759,45.168,"82,31M","0,24%"
2007-03-26,45.645,45.533,45.712,44.965,"78,42M","0,25%"
2007-03-27,45.207,45.646,45.646,45.143,"95,10M","-0,96%"
2007-03-28,44.484,45.204,45.204,44.315,"132,18M","-1,60%"
2007-03-29,45.355,44.493,45.57,44.493,"134,40M","1,96%"
2007-03-30,45.805,45.355,45.805,45.138,"124,97M","0,99%"
2007-04-02,45.597,45.805,45.805,45.225,"141,63M","-0,45%"
2007-04-03,46.288,45.601,46.481,45.601,"208,96M","1,52%"
2007-04-04,46.554,46.29,46.692,46.113,"121,56M","0,57%"
2007-04-05,46.647,46.555,46.767,46.418,"113,83M","0,20%"
2007-04-09,46.855,46.65,47.239,46.65,"124,57M","0,45%"
2007-04-10,47.174,46.855,47.234,46.822,"165,43M","0,68%"
2007-04-11,46.939,47.173,47.573,46.68,"169,05M","-0,50%"
2007-04-12,47.347,46.941,47.389,46.506,"117,21M","0,87%"
2007-04-13,47.926,47.347,47.968,47.267,"122,91M","1,22%"
2007-04-16,48.921,47.925,49.022,47.925,"155,06M","2,08%"
2007-04-17,48.755,48.923,49.156,48.631,"140,11M","-0,34%"
2007-04-18,48.71,48.76,49.339,48.456,"190,93M","-0,09%"
2007-04-19,48.762,48.705,48.837,47.917,"168,34M","0,11%"
2007-04-20,49.408,48.763,49.459,48.763,"155,98M","1,32%"
2007-04-23,49.162,49.409,49.477,49.097,"84,80M","-0,50%"
2007-04-24,49.071,49.162,49.259,48.602,"85,15M","-0,19%"
2007-04-25,49.676,49.072,49.816,49.072,"139,46M","1,23%"
2007-04-26,49.068,49.678,49.856,49.06,"130,52M","-1,22%"
2007-04-27,49.23,49.067,49.232,48.311,"97,45M","0,33%"
2007-04-30,48.956,49.222,49.482,48.744,"155,71M","-0,56%"
2007-05-02,49.472,48.955,49.63,48.953,"82,44M","1,05%"
2007-05-03,50.218,49.472,50.318,49.472,"61,50M","1,51%"
2007-05-04,50.598,50.218,50.898,50.218,"48,75M","0,76%"
2007-05-07,50.282,50.591,50.618,50.154,"30,58M","-0,62%"
2007-05-08,50.278,50.276,50.369,49.526,"58,60M","-0,01%"
2007-05-09,51.3,50.277,51.369,50.149,"129,55M","2,03%"
2007-05-10,50.235,51.298,51.298,50.205,"183,38M","-2,08%"
2007-05-11,50.902,50.235,51.083,50.235,"146,07M","1,33%"
2007-05-14,50.511,50.91,51.066,50.298,"82,39M","-0,77%"
2007-05-15,50.518,50.511,51.042,50.37,"88,11M","0,01%"
2007-05-16,51.738,50.518,51.738,50.518,"154,95M","2,41%"
2007-05-17,51.631,51.741,51.959,51.374,"100,34M","-0,21%"
2007-05-18,52.078,51.633,52.088,51.499,"103,17M","0,87%"
2007-05-21,52.423,52.078,52.691,52.078,"128,96M","0,66%"
2007-05-22,52.208,52.424,52.56,52.039,"54,60M","-0,41%"
2007-05-23,51.812,52.21,52.505,51.67,"177,39M","-0,76%"
2007-05-24,50.531,51.813,51.891,50.214,"104,11M","-2,47%"
2007-05-25,51.618,50.541,51.633,50.541,"93,92M","2,15%"
2007-05-28,52.12,51.616,52.209,51.616,"58,69M","0,97%"
2007-05-29,51.713,52.121,52.545,51.271,"158,10M","-0,78%"
2007-05-30,52.528,51.706,52.595,50.607,"140,48M","1,58%"
2007-05-31,52.268,52.536,52.877,52.098,"125,17M","-0,49%"
2007-06-01,53.423,52.271,53.423,52.271,"148,69M","2,21%"
2007-06-04,53.243,53.423,53.423,52.651,"90,06M","-0,34%"
2007-06-05,53.162,53.245,53.271,52.673,"89,87M","-0,15%"
2007-06-06,52.049,53.162,53.162,51.869,"92,94M","-2,09%"
2007-06-08,52.33,52.045,52.5,50.884,"84,33M","0,54%"
2007-06-11,52.777,52.324,52.952,52.184,"81,57M","0,85%"
2007-06-12,51.797,52.776,52.776,51.643,"75,77M","-1,86%"
2007-06-13,52.994,51.799,53.226,51.799,"175,65M","2,31%"
2007-06-14,53.713,53.011,53.798,53.009,"97,86M","1,36%"
2007-06-15,54.519,53.723,54.726,53.723,"123,50M","1,50%"
2007-06-18,54.73,54.519,55.0,54.355,"115,68M","0,39%"
2007-06-19,54.644,54.73,54.797,54.45,"99,30M","-0,16%"
2007-06-20,54.029,54.644,55.003,54.029,"120,53M","-1,13%"
2007-06-21,54.657,54.03,54.844,53.911,"103,58M","1,16%"
2007-06-22,54.267,54.644,54.644,53.952,"94,64M","-0,71%"
2007-06-25,54.042,54.27,54.605,53.605,"84,71M","-0,41%"
2007-06-26,53.852,54.045,54.413,53.842,"68,43M","-0,35%"
2007-06-27,54.143,53.852,54.164,53.202,"86,42M","0,54%"
2007-06-28,54.147,54.154,54.648,54.147,"89,19M","0,01%"
2007-06-29,54.392,54.15,54.783,53.958,"85,40M","0,45%"
2007-07-02,55.371,54.396,55.386,54.396,"67,22M","1,80%"
2007-07-03,55.7,55.371,55.783,55.259,"33,76M","0,59%"
2007-07-04,55.696,55.698,56.0,55.598,"23,83M","-0,01%"
2007-07-05,55.932,55.696,55.932,55.345,"54,02M","0,42%"
2007-07-06,56.444,55.932,56.444,55.932,"39,11M","0,92%"
2007-07-10,55.883,56.444,56.544,55.678,"50,77M","-0,99%"
2007-07-11,56.356,55.882,56.495,55.628,"42,58M","0,85%"
2007-07-12,57.613,56.38,57.676,56.378,"43,54M","2,23%"
2007-07-13,57.644,57.613,57.983,57.327,"49,97M","0,05%"
2007-07-16,57.374,57.644,57.666,57.035,"51,59M","-0,47%"
2007-07-17,57.66,57.376,57.799,57.307,"49,24M","0,50%"
2007-07-18,57.556,57.66,57.66,56.903,"33,93M","-0,18%"
2007-07-19,58.125,57.556,58.293,57.556,"47,26M","0,99%"
2007-07-20,57.443,58.125,58.125,57.103,"36,50M","-1,17%"
2007-07-23,58.037,57.443,58.07,57.443,"40,73M","1,03%"
2007-07-24,55.795,58.036,58.057,55.165,"61,82M","-3,86%"
2007-07-25,56.001,55.797,56.409,54.52,"79,98M","0,37%"
2007-07-26,53.893,55.998,55.998,52.627,"80,24M","-3,76%"
2007-07-27,52.922,53.893,54.407,52.922,"64,17M","-1,80%"
2007-07-30,54.573,52.925,54.79,52.925,"46,19M","3,12%"
2007-07-31,54.182,54.602,55.662,54.169,"60,29M","-0,72%"
2007-08-01,54.234,54.17,54.234,53.036,"60,58M","0,10%"
2007-08-02,54.691,54.245,54.959,54.202,"46,54M","0,84%"
2007-08-03,52.846,54.697,54.725,52.575,"83,12M","-3,37%"
2007-08-06,53.091,52.846,53.207,51.317,"81,61M","0,46%"
2007-08-07,53.802,53.092,54.113,52.746,"37,27M","1,34%"
2007-08-08,55.241,53.804,55.616,53.804,"64,40M","2,67%"
2007-08-09,53.431,55.213,55.213,53.324,"50,74M","-3,28%"
2007-08-10,52.638,53.431,53.431,51.682,"58,81M","-1,48%"
2007-08-13,52.434,52.647,53.67,52.202,"48,39M","-0,39%"
2007-08-14,50.912,52.434,52.945,50.912,"49,40M","-2,90%"
2007-08-15,49.285,50.912,51.286,49.106,"108,09M","-3,20%"
2007-08-16,48.016,49.281,49.281,44.938,"94,94M","-2,57%"
2007-08-17,48.559,48.026,49.588,46.877,"69,14M","1,13%"
2007-08-20,49.206,48.561,49.574,48.561,"40,15M","1,33%"
2007-08-21,49.815,49.208,50.064,48.739,"25,61M","1,24%"
2007-08-22,51.745,49.815,51.749,49.815,"26,17M","3,87%"
2007-08-23,51.848,51.745,52.351,51.082,"18,68M","0,20%"
2007-08-24,52.998,51.845,52.998,51.39,"48,70M","2,22%"
2007-08-27,53.078,52.995,53.396,52.502,"23,48M","0,15%"
2007-08-28,51.645,53.072,53.072,51.39,"20,72M","-2,70%"
2007-08-29,52.735,51.648,52.81,51.647,"20,05M","2,11%"
2007-08-30,52.858,52.728,53.645,52.223,"28,67M","0,23%"
2007-08-31,54.637,52.874,54.715,52.874,"46,50M","3,37%"
2007-09-03,54.833,54.641,54.998,54.519,"5,24M","0,36%"
2007-09-04,55.25,54.834,55.566,54.588,"9,58M","0,76%"
2007-09-05,54.408,55.243,55.243,54.156,"2,83M","-1,52%"
2007-09-06,54.569,54.413,55.094,54.413,"5,90M","0,30%"
2007-09-10,52.653,54.554,54.554,52.321,"4,08M","-3,51%"
2007-09-11,53.921,52.66,53.954,52.66,"4,89M","2,41%"
2007-09-12,53.883,53.922,54.622,53.718,"5,60M","-0,07%"
2007-09-13,54.908,53.883,55.087,53.883,"3,63M","1,90%"
2007-09-14,54.671,54.909,55.465,54.378,"5,84M","-0,43%"
2007-09-17,54.341,54.671,54.733,53.691,"4,18M","-0,60%"
2007-09-18,56.666,54.351,56.844,54.351,"7,55M","4,28%"
2007-09-19,57.264,56.675,58.079,56.675,"7,79M","1,06%"
2007-09-20,56.906,57.263,57.609,56.607,"4,66M","-0,63%"
2007-09-21,57.799,56.919,57.899,56.919,"7,36M","1,57%"
2007-09-24,58.719,57.799,58.719,57.799,"5,82M","1,59%"
2007-09-25,58.858,58.717,58.862,57.969,"3,46M","0,24%"
2007-09-26,59.715,58.859,59.825,58.859,"6,10M","1,46%"
2007-09-27,61.052,59.713,61.052,59.713,"6,39M","2,24%"
2007-09-28,60.465,61.054,61.054,60.086,"5,43M","-0,96%"
2007-10-01,62.34,60.465,62.355,60.465,"15,39M","3,10%"
2007-10-02,62.017,62.341,62.356,61.241,"6,10M","-0,52%"
2007-10-03,60.099,62.021,62.021,60.094,"6,85M","-3,09%"
2007-10-04,60.407,60.102,61.08,59.536,"8,71M","0,51%"
2007-10-05,62.319,60.408,62.704,60.408,"9,08M","3,17%"
2007-10-08,62.661,62.319,62.725,61.841,"4,08M","0,55%"
2007-10-09,63.549,62.661,63.658,62.661,"7,51M","1,42%"
2007-10-10,63.197,63.55,63.565,62.894,"4,72M","-0,55%"
2007-10-11,62.456,63.197,64.169,61.487,"5,27M","-1,17%"
2007-10-15,62.969,62.455,63.841,62.411,"520,87K","0,82%"
2007-10-16,61.718,62.965,62.965,61.565,"4,90M","-1,99%"
2007-10-17,63.194,61.72,63.194,61.46,"7,64M","2,39%"
2007-10-18,63.261,63.192,63.322,61.943,"4,54M","0,11%"
2007-10-19,60.894,63.27,63.349,60.883,"5,45M","-3,74%"
2007-10-22,61.215,60.884,61.379,59.473,"4,19M","0,53%"
2007-10-23,62.697,61.214,62.773,61.214,"7,59M","2,42%"
2007-10-24,62.625,62.693,62.816,61.448,"7,75M","-0,11%"
2007-10-25,62.341,62.628,63.206,61.968,"6,49M","-0,45%"
2007-10-26,64.276,62.346,64.32,62.346,"6,24M","3,10%"
2007-10-29,65.044,64.275,65.67,64.275,"7,74M","1,19%"
2007-10-30,64.383,65.044,65.147,64.264,"7,82M","-1,02%"
2007-10-31,65.318,64.385,65.949,64.385,"4,32M","1,45%"
2007-11-01,64.05,65.317,65.317,63.774,"6,19M","-1,94%"
2007-11-05,62.96,64.049,64.049,62.72,"9,28M","-1,70%"
2007-11-06,64.503,62.967,64.524,62.967,"4,56M","2,45%"
2007-11-07,63.501,64.503,64.603,63.223,"112,10K","-1,55%"
2007-11-08,63.562,63.503,65.283,63.14,"7,20M","0,10%"
2007-11-09,64.321,63.571,65.281,62.279,"6,87M","1,19%"
2007-11-12,61.527,64.321,64.321,61.452,"5,39M","-4,34%"
2007-11-13,62.927,61.526,62.933,61.034,"5,98M","2,28%"
2007-11-14,64.631,62.919,64.896,62.919,"10,89M","2,71%"
2007-11-16,64.609,64.634,64.802,63.627,"4,45M","-0,03%"
2007-11-19,62.336,64.609,64.609,62.321,"3,82M","-3,52%"
2007-11-21,60.582,62.335,62.335,59.847,"6,54M","-2,81%"
2007-11-22,60.653,60.582,61.102,60.124,"2,22M","0,12%"
2007-11-23,60.971,60.662,61.334,60.662,"8,92M","0,52%"
2007-11-26,59.069,60.973,61.56,59.067,"6,20M","-3,12%"
2007-11-27,59.432,59.067,59.971,58.096,"6,15M","0,61%"
2007-11-28,61.715,59.432,61.858,59.432,"6,12M","3,84%"
2007-11-29,62.156,61.72,63.19,61.465,"5,98M","0,71%"
2007-11-30,63.006,62.157,63.701,62.157,"4,85M","1,37%"
2007-12-03,63.2,63.018,63.682,62.729,"1,71M","0,31%"
2007-12-04,63.482,63.203,63.722,62.373,"1,95M","0,45%"
2007-12-05,64.928,63.483,65.204,63.483,"2,59M","2,28%"
2007-12-06,65.791,64.929,65.791,64.692,"3,11M","1,33%"
2007-12-07,65.639,65.789,66.529,65.278,"2,29M","-0,23%"
2007-12-10,65.446,65.642,65.874,65.228,"3,68M","-0,29%"
2007-12-11,64.512,65.448,66.451,64.127,"4,64M","-1,43%"
2007-12-12,64.742,64.512,66.171,64.502,"3,12M","0,36%"
2007-12-13,62.861,64.735,64.735,62.466,"2,94M","-2,91%"
2007-12-14,62.445,62.868,63.455,62.445,"3,05M","-0,66%"
2007-12-17,59.828,62.445,62.445,59.82,"2,24M","-4,19%"
2007-12-18,61.096,59.832,61.421,59.414,"3,62M","2,12%"
2007-12-19,61.722,61.108,61.734,60.915,"3,74M","1,02%"
2007-12-20,61.716,61.724,62.467,61.416,"4,80M","-0,01%"
2007-12-21,63.098,61.725,63.398,61.725,"2,45M","2,24%"
2007-12-26,64.288,63.101,64.304,63.101,"1,82M","1,89%"
2007-12-27,63.774,64.287,64.584,63.59,"2,04M","-0,80%"
2007-12-28,63.886,63.776,64.124,63.598,"2,59M","0,18%"
2008-01-02,62.815,63.885,63.906,62.659,"2,98M","-1,68%"
2008-01-03,62.892,62.814,63.129,62.556,"1,90M","0,12%"
2008-01-04,61.037,62.898,63.436,60.574,"2,61M","-2,95%"
2008-01-07,60.772,61.054,61.505,60.092,"2,22M","-0,43%"
2008-01-08,62.081,60.771,62.65,60.771,"3,31M","2,15%"
2008-01-09,62.674,62.078,62.674,61.487,"3,48M","0,96%"
2008-01-10,63.515,62.677,63.615,62.594,"3,23M","1,34%"
2008-01-11,61.942,63.514,63.514,61.942,"2,92M","-2,48%"
2008-01-14,62.188,61.95,62.536,61.643,"2,83M","0,40%"
2008-01-15,59.907,62.18,62.18,59.897,"4,08M","-3,67%"
2008-01-16,58.777,59.906,59.906,58.077,"3,46M","-1,89%"
2008-01-17,57.037,58.773,59.643,56.734,"3,59M","-2,96%"
2008-01-18,57.506,57.039,58.291,56.241,"5,81M","0,82%"
2008-01-21,53.709,57.503,57.503,53.487,"3,57M","-6,60%"
2008-01-22,56.097,53.705,56.541,53.61,"3,65M","4,45%"
2008-01-23,54.235,56.098,56.098,53.011,"3,72M","-3,32%"
2008-01-24,57.463,54.242,57.675,54.242,"3,80M","5,95%"
2008-01-28,58.594,57.457,58.721,56.36,"3,93M","1,97%"
2008-01-29,59.53,58.597,59.715,58.597,"3,44M","1,60%"
2008-01-30,60.289,59.522,60.289,58.752,"4,31M","1,27%"
2008-01-31,59.49,60.288,60.288,57.886,"6,16M","-1,33%"
2008-02-01,61.08,59.491,61.187,59.491,"3,60M","2,67%"
2008-02-06,58.969,61.076,61.076,58.742,"2,05M","-3,46%"
2008-02-07,58.965,58.965,59.581,58.03,"3,99M","-0,01%"
2008-02-08,59.076,58.967,59.52,58.843,"2,02M","0,19%"
2008-02-11,60.643,59.081,60.805,59.081,"2,57M","2,65%"
2008-02-12,61.805,60.645,62.828,60.645,"13,47M","1,92%"
2008-02-13,62.591,61.802,63.002,61.802,"4,42M","1,27%"
2008-02-14,61.819,62.595,63.224,61.737,"2,36M","-1,23%"
2008-02-15,61.272,61.803,61.803,60.717,"2,35M","-0,88%"
2008-02-18,62.801,61.292,62.883,61.292,"1,50M","2,50%"
2008-02-19,62.297,62.801,63.59,62.18,"2,09M","-0,80%"
2008-02-20,63.747,62.292,63.78,61.634,"2,76M","2,33%"
2008-02-21,63.792,63.748,64.631,63.62,"2,42M","0,07%"
2008-02-22,64.609,63.78,64.609,63.36,"2,08M","1,28%"
2008-02-25,65.001,64.605,65.013,64.06,"2,37M","0,61%"
2008-02-26,65.183,64.994,65.399,63.983,"3,56M","0,28%"
2008-02-27,65.495,65.178,65.968,64.647,"4,84M","0,48%"
2008-02-28,65.555,65.495,66.005,65.248,"3,69M","0,09%"
2008-02-29,63.489,65.553,65.553,63.482,"2,82M","-3,15%"
2008-03-03,64.49,63.496,64.644,63.159,"2,27M","1,58%"
2008-03-04,63.656,64.486,64.53,62.745,"2,14M","-1,29%"
2008-03-05,64.629,63.653,65.045,63.653,"2,32M","1,53%"
2008-03-06,62.975,64.631,64.676,62.975,"2,25M","-2,56%"
2008-03-07,61.868,62.973,62.973,61.382,"2,49M","-1,76%"
2008-03-10,59.999,61.869,61.923,59.996,"1,90M","-3,02%"
2008-03-11,62.368,60.006,62.368,60.006,"3,22M","3,95%"
2008-03-12,62.177,62.378,63.036,62.022,"2,32M","-0,31%"
2008-03-13,62.28,62.175,62.413,60.168,"3,85M","0,17%"
2008-03-14,61.991,62.28,63.028,60.71,"2,81M","-0,46%"
2008-03-17,60.012,61.987,61.987,59.342,"2,13M","-3,19%"
2008-03-18,61.933,60.04,61.933,60.04,"3,08M","3,20%"
2008-03-19,58.827,61.936,62.372,58.805,"2,23M","-5,02%"
2008-03-20,58.987,58.818,59.17,57.824,"2,72M","0,27%"
2008-03-24,59.813,58.994,61.083,58.994,"2,29M","1,40%"
2008-03-25,61.234,59.82,61.616,59.82,"2,52M","2,38%"
2008-03-26,61.415,61.234,61.849,60.759,"2,35M","0,30%"
2008-03-27,60.762,61.418,62.2,60.679,"1,64M","-1,06%"
2008-03-28,60.452,60.762,61.062,60.192,"1,67M","-0,51%"
2008-03-31,60.968,60.449,60.982,59.917,"2,17M","0,85%"
2008-04-01,62.775,60.965,62.788,60.965,"1,21M","2,96%"
2008-04-02,63.364,62.775,63.816,62.775,"1,08M","0,94%"
2008-04-03,64.175,63.367,64.731,62.793,"1,04M","1,28%"
2008-04-04,64.446,64.177,64.63,63.906,"812,76K","0,42%"
2008-04-07,64.176,64.447,65.409,63.919,"909,33K","-0,42%"
2008-04-08,64.54,64.18,64.833,63.453,"877,99K","0,57%"
2008-04-09,63.477,64.54,64.621,63.167,"863,32K","-1,65%"
2008-04-10,63.527,63.475,63.646,62.712,"909,31K","0,08%"
2008-04-11,62.585,63.526,63.526,62.459,"696,84K","-1,48%"
2008-04-14,62.153,62.592,62.733,61.466,"926,68K","-0,69%"
2008-04-15,62.618,62.151,62.825,62.151,"841,67K","0,75%"
2008-04-16,64.152,62.625,64.314,62.625,"1,24M","2,45%"
2008-04-17,64.552,64.15,64.945,63.599,"908,42K","0,62%"
2008-04-18,64.923,64.554,65.384,64.554,"856,82K","0,57%"
2008-04-22,65.413,64.922,65.689,64.922,"965,74K","0,75%"
2008-04-23,64.948,65.413,65.689,64.914,"862,85K","-0,71%"
2008-04-24,64.576,64.946,65.086,64.223,"971,55K","-0,57%"
2008-04-25,65.187,64.576,65.253,64.172,"1,11M","0,95%"
2008-04-28,65.678,65.191,66.025,65.191,"1,18M","0,75%"
2008-04-29,63.826,65.678,65.678,63.706,"1,11M","-2,82%"
2008-04-30,67.868,63.826,68.038,63.826,"2,11M","6,33%"
2008-05-02,69.366,67.869,70.973,67.865,"1,98M","2,21%"
2008-05-05,70.175,69.366,70.435,69.366,"1,35M","1,17%"
2008-05-06,70.195,70.175,70.215,69.561,"1,52M","0,03%"
2008-05-07,69.018,70.201,70.545,68.599,"1,34M","-1,68%"
2008-05-08,69.722,69.021,69.877,69.014,"975,06K","1,02%"
2008-05-09,69.646,69.722,69.722,68.764,"841,25K","-0,11%"
2008-05-12,70.416,69.646,70.42,69.068,"966,70K","1,11%"
2008-05-13,70.503,70.422,71.084,70.108,"1,21M","0,12%"
2008-05-14,70.027,70.495,70.966,70.027,"1,20M","-0,68%"
2008-05-15,71.492,70.031,71.492,70.031,"1,14M","2,09%"
2008-05-16,72.767,71.496,72.767,71.496,"1,35M","1,78%"
2008-05-19,73.439,72.767,73.794,72.458,"1,49M","0,92%"
2008-05-20,73.517,73.445,73.522,72.146,"1,26M","0,11%"
2008-05-21,72.295,73.508,73.78,72.15,"1,46M","-1,66%"
2008-05-23,71.452,72.295,72.295,70.774,"1,09M","-1,17%"
2008-05-26,71.629,71.452,71.988,71.423,"503,20K","0,25%"
2008-05-27,70.992,71.629,71.659,70.335,"1,41M","-0,89%"
2008-05-28,73.153,70.995,73.18,70.734,"1,46M","3,04%"
2008-05-29,71.798,73.154,73.92,71.695,"1,54M","-1,85%"
2008-05-30,72.592,71.798,72.862,71.766,"1,77M","1,11%"
2008-06-02,71.897,72.592,72.592,71.352,"1,17M","-0,96%"
2008-06-03,70.012,71.897,72.019,69.602,"1,30M","-2,62%"
2008-06-04,68.673,70.012,70.012,68.465,"1,44M","-1,91%"
2008-06-05,71.209,68.674,71.248,68.674,"1,22M","3,69%"
2008-06-06,69.786,71.208,71.211,69.515,"1,20M","-2,00%"
2008-06-09,69.281,69.786,69.99,68.534,"1,03M","-0,72%"
2008-06-10,67.775,69.275,69.275,67.067,"1,26M","-2,17%"
2008-06-11,66.795,67.775,68.061,66.715,"1,25M","-1,45%"
2008-06-12,67.32,66.798,67.958,66.798,"1,14M","0,79%"
2008-06-13,67.204,67.326,67.885,66.906,"917,32K","-0,17%"
2008-06-16,67.285,67.206,67.618,66.43,"1,04M","0,12%"
2008-06-17,68.438,67.284,69.029,67.284,"1,20M","1,71%"
2008-06-18,67.09,68.431,68.431,66.917,"1,36M","-1,97%"
2008-06-19,66.59,67.09,67.339,66.182,"1,17M","-0,75%"
2008-06-20,64.614,66.584,66.611,64.602,"1,14M","-2,97%"
2008-06-23,64.64,64.622,65.401,64.44,"858,52K","0,04%"
2008-06-24,64.168,64.636,65.084,63.713,"1,13M","-0,73%"
2008-06-25,65.853,64.173,66.308,64.173,"1,35M","2,63%"
2008-06-26,63.947,65.804,65.804,63.689,"1,27M","-2,89%"
2008-06-27,64.321,63.951,64.624,63.881,"1,10M","0,58%"
2008-06-30,65.018,64.326,65.353,64.326,"970,44K","1,08%"
2008-07-01,63.396,65.018,65.018,62.911,"1,26M","-2,49%"
2008-07-02,61.106,63.397,63.945,61.028,"1,31M","-3,61%"
2008-07-03,59.273,61.094,61.601,59.243,"1,21M","-3,00%"
2008-07-04,59.365,59.266,59.779,58.786,"642,07K","0,16%"
2008-07-07,59.088,59.372,60.795,58.731,"1,08M","-0,47%"
2008-07-08,59.536,59.081,59.536,57.945,"1,24M","0,76%"
2008-07-10,60.253,59.528,60.589,58.338,"1,49M","1,20%"
2008-07-11,60.148,60.256,61.053,59.603,"1,05M","-0,17%"
2008-07-14,60.721,60.156,61.306,60.156,"970,37K","0,95%"
2008-07-15,61.015,60.715,61.679,58.79,"1,47M","0,48%"
2008-07-16,62.056,61.018,62.183,60.863,"1,58M","1,71%"
2008-07-17,60.109,62.063,62.606,59.985,"1,89M","-3,14%"
2008-07-18,59.988,60.106,61.299,59.479,"1,23M","-0,20%"
2008-07-21,60.772,60.002,61.275,60.002,"1,23M","1,31%"
2008-07-22,59.647,60.772,60.78,59.231,"1,20M","-1,85%"
2008-07-23,59.421,59.646,60.242,59.313,"1,42M","-0,38%"
2008-07-24,57.434,59.425,59.641,57.334,"1,78M","-3,34%"
2008-07-25,57.199,57.42,57.711,56.418,"1,18M","-0,41%"
